"Name","Location"
".GetWindAtPoint__8GClimateFPC7LHPointb","105a19f0"
".MoveStormByWind__8GClimateFP9LH3DStormf","105a1f80"
".GetMaxRainingOrSnowing__8GClimateFRC7LHPoint","105a2250"
".IsMobileObject__16GameThingWithPosFv","105a2310"
".Clear__47LHFastPointer<30LHLinkedNode<P13LHCountryInfo>>Fv","105a2350"
".ReadRegistrySettings__5GGameFv","105a2530"
".CanBeImpressedByCreature__6ObjectFP8Creature","105a25d0"
".ToBeDeleted__8GClimateFi","105a2620"
".__dt__8GClimateFv","105a2870"
".Create__8GClimateFRC9MapCoordsPC12GClimateInfofffl","105a2900"
".__ct__8GClimateFRC9MapCoordsPC12GClimateInfofffl","105a2b80"
".Clear__42LHFastPointer<25LHLinkedNode<P9LH3DStorm>>Fv","105a2e60"
".__ct__42LHFastPointer<25LHLinkedNode<P9LH3DStorm>>Fv","105a2ec0"
".__ct__8GClimateFl","105a2f20"
".GetInfo__12GClimateInfoFv","105a31f0"
".CreateWeather__8GWeatherFR9StormInfo","105a3290"
".CreateWeather__8GWeatherF7LHPointfffPC12GWeatherInfo","105a3340"
".GetInfo__12GWeatherInfoFv","105a3420"
".__dt__12GWeatherInfoFv","105a3520"
".__ct__12GWeatherInfoFv","105a35c0"
".GetBaseInfo__12GWeatherInfoFRUl","105a3640"
".__dt__8GWeatherFv","105a36f0"
".GetBaseInfo__12GClimateInfoFRUl","105a3780"
".Hide__12SetupControlFb","105a3830"
".Reset__8RainInfoFv","105a3870"
".Init__8RainInfoFff","105a38b0"
".__ct__8RainInfoFv","105a3900"
".GetBaseInfo__16GClimateRainInfoFRUl","105a39e0"
".__dt__16GClimateRainInfoFv","105a3a30"
".GetFirstObjectMobile__9MapCoordsCFv","105a3bb0"
".Init__8TempInfoFff","105a3c90"
".__ct__8TempInfoFv","105a3da0"
".__dt__12WeatherThingFv","105a3e00"
".IsWeather__12WeatherThingCFv","105a3ea0"
".SetAffectedByWind__12WeatherThingFi","105a3ee0"
".GetText__12WeatherThingFv","105a3f20"
".GetSaveType__12WeatherThingFv","105a3f60"
".GetDebugText__12WeatherThingFv","105a3fa0"
".Load__12WeatherThingFR10GameOSFile","105a3fe0"
".Save__12WeatherThingFR10GameOSFile","105a4300"
".GetSpeed__12WeatherThingFv","105a4630"
".SetSpeedInMetres__12WeatherThingFfi","105a4680"
".SetMoveTo__12WeatherThingFRC7LHPoint","105a46d0"
".SetLightning__12WeatherThingFffff","105a4740"
".SetClouds__12WeatherThingFfif","105a47b0"
".SetMovement__12WeatherThingFRC7LHPoint","105a4810"
".SetTimes__12WeatherThingFff","105a48e0"
".SetProperties__12WeatherThingFfffff","105a4940"
".UpdateStats__12WeatherThingFv","105a49f0"
".GetScriptObjectType__12WeatherThingFv","105a4b40"
".SetSize__12WeatherThingFff","105a4b80"
".SetPos__12WeatherThingFRC9MapCoords","105a4be0"
".SetPoisonedResource__6ObjectF13RESOURCE_TYPEi","105a4d20"
".Create__12WeatherThingFRC9MapCoordsPC12GWeatherInfofff","105a4d70"
".ToBeDeleted__12WeatherThingFi","105a4f00"
".__ct__12WeatherThingFRC9MapCoordsfffPC12GWeatherInfo","105a5060"
".Drag__12SetupControlFii","105a5340"
".Init__8WindInfoFv","105a5370"
".__ct__8WindInfoFv","105a53a0"
".IsAvailable__9WorldRoomFv","105a5400"
".LoadButtonConfig__9WorldRoomFR10GameOSFile","105a5440"
".SaveButtonConfig__9WorldRoomFR10GameOSFile","105a5630"
".PreToolTipProcess__9WorldRoomFv","105a5830"
".PreDraw__9WorldRoomFv","105a5a00"
".MakeScrollText__9WorldRoomFi","105a5a50"
".WorldScrollGet__9WorldRoomFR12CallbackData","105a5c90"
".WorldScrollSet__9WorldRoomFR12CallbackData","105a5ee0"
".WorldButtonDisplayChallengesUncheckedGet__9WorldRoomFR12CallbackData","105a5f90"
".WorldButtonDisplayChallengesCheckedGet__9WorldRoomFR12CallbackData","105a6040"
".WorldButtonDisplayInfluenceUncheckedGet__9WorldRoomFR12CallbackData","105a60f0"
".WorldButtonDisplayInfluenceCheckedGet__9WorldRoomFR12CallbackData","105a61a0"
".WorldButtonDisplayMagicActivityUncheckedGet__9WorldRoomFR12CallbackData","105a6250"
".WorldButtonDisplayMagicActivityCheckedGet__9WorldRoomFR12CallbackData","105a6300"
".WorldButtonDisplayCreatureUncheckedGet__9WorldRoomFR12CallbackData","105a63b0"
".WorldButtonDisplayCreatureCheckedGet__9WorldRoomFR12CallbackData","105a6460"
".WorldButtonDisplayCitadelUncheckedGet__9WorldRoomFR12CallbackData","105a6510"
".WorldButtonDisplayCitadelCheckedGet__9WorldRoomFR12CallbackData","105a65b0"
".WorldButtonDisplayChallengesUncheckedSet__9WorldRoomFR12CallbackData","105a6660"
".WorldButtonDisplayChallengesCheckedSet__9WorldRoomFR12CallbackData","105a6740"
".WorldButtonDisplayInfluenceUncheckedSet__9WorldRoomFR12CallbackData","105a6820"
".WorldButtonDisplayInfluenceCheckedSet__9WorldRoomFR12CallbackData","105a6920"
".WorldButtonDisplayMagicActivityUncheckedSet__9WorldRoomFR12CallbackData","105a6a00"
".WorldButtonDisplayMagicActivityCheckedSet__9WorldRoomFR12CallbackData","105a6ae0"
".WorldButtonDisplayCreatureUncheckedSet__9WorldRoomFR12CallbackData","105a6bc0"
".WorldButtonDisplayCreatureCheckedSet__9WorldRoomFR12CallbackData","105a6ca0"
".WorldButtonDisplayCitadelUncheckedSet__9WorldRoomFR12CallbackData","105a6d80"
".WorldButtonDisplayCitadelCheckedSet__9WorldRoomFR12CallbackData","105a6e60"
".UpdateKeyboard__9WorldRoomF6LH_KEYUs","105a6f40"
".UpdateMouse__9WorldRoomF7LHCoord23INTERFACE_MESSAGE_TYPES","105a6fa0"
".Draw__9WorldRoomFv","105a7020"
".Update__9WorldRoomFv","105a77c0"
".DrawAdditional__9WorldRoomFb","105a7840"
".DrawChallenges__9WorldRoomFb","105a7a20"
".DrawMarker__7MiniMapFRC9LH3DColor7LHPointP10LH3DObjectff","105a7b90"
".DestroyWorldMapSpells__9WorldRoomFv","105a7c80"
".DrawWorldMapSpells__9WorldRoomFv","105a7d50"
".CreateWorldMapSpells__9WorldRoomFv","105a7e30"
".CreateSpellSeedGraphic__5SpellFv","105a7ee0"
".GetRoom__6TempleF15TempleRoomsEnum","105a8100"
".DeleteSpellSeedGraphic__5SpellFv","105a82a0"
".DestroyWorldMapColours__9WorldRoomFv","105a8330"
".CreateWorldMapColours__9WorldRoomFv","105a8440"
".DrawCreature__9WorldRoomFb","105a84b0"
".DrawCitadel__9WorldRoomFb","105a8700"
".DrawDoors__9WorldRoomFv","105a8940"
".CloseEngine__9WorldRoomFv","105a8a70"
".InitEngine__9WorldRoomFv","105a8bf0"
".__ct__9WorldRoomFv","105a9120"
".Clear__50LHFastPointer<33LHLinkedNode<P16SpellSeedGraphic>>Fv","105a9330"
".__ct__50LHFastPointer<33LHLinkedNode<P16SpellSeedGraphic>>Fv","105a9390"
".__dt__15WorldRoomCameraFv","105a9480"
".UpdateMain__15WorldRoomCameraFP9InnerRoomfiiRC7LHCoordb","105a9510"
".UpdateState__15WorldRoomCameraFP9InnerRoomfiiRC7LHCoordb","105aab80"
".Update__15WorldRoomCameraFP9InnerRoomfiiRC7LHCoordb","105aacd0"
".TriggerIntro__15WorldRoomCameraFbP8Zoomer3dP8Zoomer3d","105aad40"
".Close__15WorldRoomCameraFv","105aaee0"
".Init__15WorldRoomCameraFPc","105aaf30"
".__dt__18PlannedWorshipSiteFv","105ab030"
".GetAbodeType__18PlannedWorshipSiteFv","105ab0d0"
".GetSaveType__18PlannedWorshipSiteFv","105ab110"
".GetDebugText__18PlannedWorshipSiteFv","105ab150"
".DeleteObjectAndTakeResource__11WorshipSiteFP6ObjectP16GInterfaceStatus","105ab190"
".GetChantBatteryMax__11WorshipSiteFv","105ab280"
".CreateCollideData__11WorshipSiteFv","105ab340"
".GetRadiusMultiplierForApplyingPotToPos__11WorshipSiteFv","105ab730"
".GetResourceDropPosForComputerPlayer__11WorshipSiteF13RESOURCE_TYPE","105ab790"
".GetDesireForVillagerAvailableFromTown__11WorshipSiteFv","105ab820"
".GetDesireForWorshippers__11WorshipSiteFv","105ab900"
".GetNumVillagersRequestingToGoHome__11WorshipSiteFv","105aba40"
".RemoveVillagerRequestingToGoHome__11WorshipSiteFP8Villager","105aba90"
".AddVillagerRequestingToGoHome__11WorshipSiteFP8Villager","105abc40"
".__lt__26SortVillagerOnNeedToGoHomeFR26SortVillagerOnNeedToGoHome","105abe00"
".CanIGoHome__11WorshipSiteFP8Villager","105abf50"
".GetChantsVillagerCanSupply__11WorshipSiteFv","105abfb0"
".DoCreatureMimicAfterAddingResource__11WorshipSiteF13RESOURCE_TYPER16GInterfaceStatus","105ac090"
".IsResourceStore__11WorshipSiteF13RESOURCE_TYPE","105ac190"
".GetDiscipleStateIfInteractedWith__11WorshipSiteFP16GInterfaceStatusP8Villager","105ac230"
".GetDistanceFromObject__11WorshipSiteFP6Object","105ac330"
".GetDefaultFireRadius__11WorshipSiteFv","105ac3e0"
".GetDefaultFireCentrePos__11WorshipSiteFP9MapCoords","105ac430"
".GetRealRadius__11WorshipSiteFv","105ac4c0"
".CalculateCentrePos__11WorshipSiteFv","105ac500"
".GetNearestEdgeOfObject__11WorshipSiteFP6Object","105ac5f0"
".BuildBy__11WorshipSiteFf","105ac790"
".FindArtifact__11WorshipSiteFP11FixedObject","105ac880"
".RemoveArtifact__11WorshipSiteFP11FixedObject","105ac920"
".AddArtifact__11WorshipSiteFP11FixedObjectP7GPlayer","105aca40"
".ResolveLoad__11WorshipSiteFv","105acbf0"
".Load__11WorshipSiteFR10GameOSFile","105acc40"
".Save__11WorshipSiteFR10GameOSFile","105ad890"
".GetScriptObjectType__11WorshipSiteFv","105ae4e0"
".IsVillagerInWorshipList__11WorshipSiteFP8Villager","105ae520"
".RemoveVillagerFromWorshipCount__11WorshipSiteFP8Villager","105ae5c0"
".AddVillagerToWorshipCount__11WorshipSiteFP8Villager","105ae6f0"
".UpdateFrom3DPosition__11WorshipSiteFv","105ae820"
".GetObjectCollide__11WorshipSiteFv","105ae860"
".GetNumDancers__11WorshipSiteFv","105ae910"
".GetDance__11WorshipSiteFv","105ae990"
".GetFoodDrop__11WorshipSiteFv","105ae9d0"
".GetTotemPos__11WorshipSiteFv","105aeaa0"
".GetArrivePos__11WorshipSiteFv","105aeb70"
".GetGatePos__11WorshipSiteFP9MapCoords","105aec50"
".GetRestPos__11WorshipSiteFP9MapCoords","105aecc0"
".GetFoodPos__11WorshipSiteFP9MapCoords","105aed30"
".GetFoodPosAndYAngle__11WorshipSiteFP9MapCoordsPf","105aed90"
".GetDancePos__11WorshipSiteFP9MapCoords","105aeee0"
".GetShowNeedsPos__11WorshipSiteFUlP9MapCoords","105aef50"
".GetSpecialPos__11WorshipSiteFUlP9MapCoords","105aefc0"
".UseCreateChants__11WorshipSiteFf","105af0f0"
".GetTotalChantsAvailable__11WorshipSiteFv","105af160"
".GetChantsAvailable__11WorshipSiteFv","105af1c0"
".GetChantsAvailableForCharging__11WorshipSiteFb","105af220"
".GetChantsAvailableForVirtualInfluence__11WorshipSiteFv","105af2e0"
".RemoveSpellIconIfNecessary__11WorshipSiteF15SPELL_SEED_TYPEi","105af430"
".AddSpellIconIfNecessary__11WorshipSiteF15SPELL_SEED_TYPE","105af540"
".RemoveTown__11WorshipSiteFP4Town","105af6b0"
".AddTownSpells__11WorshipSiteFP4Town","105af7f0"
".AddTown__11WorshipSiteFP4Town","105af8a0"
".GetResourceNearestEdge__11WorshipSiteF13RESOURCE_TYPEP6Objecti","105afb90"
".RemoveResource__11WorshipSiteF13RESOURCE_TYPEUlP16GInterfaceStatusPb","105afca0"
".AddResource__11WorshipSiteF13RESOURCE_TYPEUlP16GInterfaceStatusbRC9MapCoordsi","105afd80"
".GetResourcePos__11WorshipSiteF13RESOURCE_TYPEl","105afeb0"
".GetResourcePosAndYAngle__11WorshipSiteF13RESOURCE_TYPEUlPf","105aff30"
".RemoveFromFoodOnTheWay__11WorshipSiteFUl","105b0060"
".RemoveSpellIcon__11WorshipSiteFP16WorshipSpellIcon","105b00b0"
".AddSpellIcon__11WorshipSiteFP16WorshipSpellIcon","105b01e0"
".CalculatePeopleHidingIndicator__11WorshipSiteFv","105b0290"
".CalculateDesireForRest__11WorshipSiteFv","105b0370"
".CalculateDesireForFood__11WorshipSiteFv","105b0430"
".GetTribeType__11WorshipSiteCFv","105b0520"
".GetSpellIconFromSpellSeedInfo__11WorshipSiteFPC14GSpellSeedInfo","105b0560"
".SaveObject__11WorshipSiteFR8LHOSFileRC9MapCoords","105b0620"
".__dt__16GWorshipSiteInfoFv","105b0900"
".__ct__16GWorshipSiteInfoFv","105b09a0"
".GetWorshipSpeed__11WorshipSiteFv","105b0a10"
".CreatePlanned__18PlannedWorshipSiteFf","105b0aa0"
".ConvertToPlanned__11WorshipSiteFv","105b0be0"
".GetInfo__11WorshipSiteCFv","105b0d40"
".GetTribe__11WorshipSiteFv","105b0d80"
".Load__18PlannedWorshipSiteFR10GameOSFile","105b0dc0"
".Save__18PlannedWorshipSiteFR10GameOSFile","105b0ea0"
".GetBuildingObjectForSpellIcon__11WorshipSiteFv","105b0f80"
".IsBuilt__11WorshipSiteFv","105b10a0"
".IsPlanned__11CitadelPartFv","105b1170"
".GetFood__11WorshipSiteFv","105b11c0"
".GetResource__11WorshipSiteF13RESOURCE_TYPE","105b1220"
".GetAngleFromCitadel__11WorshipSiteFv","105b12b0"
".Cheat__11WorshipSiteFi","105b1330"
".MaintainSpell__11WorshipSiteFf","105b1530"
".UseChants__11WorshipSiteFf","105b15a0"
".CallVirtualFunctionsForCreation__11WorshipSiteFRC9MapCoords","105b16a0"
".GetNumberVillagersWorshipping__11WorshipSiteFv","105b1930"
".CalculateFoodNeededFromTown__11WorshipSiteFv","105b19a0"
".SetWorshipSpeed__11WorshipSiteFf","105b1a60"
".UpdateGraphicsWithPULevels__11WorshipSiteFv","105b1b40"
".ProcessChantsAvailable__11WorshipSiteFv","105b1bc0"
".ProcessSpellIcons__11WorshipSiteFv","105b1e40"
".GetCreatedSpellList__16WorshipSpellIconFv","105b2070"
".IsWorshipSiteOverloaded__11WorshipSiteFv","105b20c0"
".DrawSpellIcons__11WorshipSiteFv","105b2120"
".CreateManaPathSprite__11WorshipSiteFRC9MapCoordsfP16GameThingWithPos","105b22a0"
".Process__11WorshipSiteFv","105b2440"
".GetSpellIconFromMagicType__11WorshipSiteF10MAGIC_TYPE","105b25a0"
".GetSpellIconFromSeedType__11WorshipSiteF15SPELL_SEED_TYPE","105b2630"
".GetSpellIconPos__11WorshipSiteFRs","105b26e0"
".ClearAllSpellIconsChantStores__11WorshipSiteFv","105b2870"
".GetSpellIconPosFromSlot__11WorshipSiteFUlf","105b28e0"
".GetIsSupplyingChants__11WorshipSiteFv","105b2a10"
".AssignTownsToWorshipSite__11WorshipSiteFv","105b2a50"
".Init__11WorshipSiteFUl","105b2b20"
".SetToZero__11WorshipSiteFv","105b2c50"
".GetInspectObjectPos__11WorshipSiteFP8VillagerP9MapCoords","105b2cf0"
".RemovePotFromStructure__11WorshipSiteFP12PotStructure","105b2d80"
".CreateFoodPot__11WorshipSiteFv","105b2e00"
".Create__11WorshipSiteFRC9MapCoordsPC16GWorshipSiteInfoP7CitadelPC10GTribeInfofffi","105b2f30"
".Built__11WorshipSiteFv","105b3210"
".ToBeDeleted__11WorshipSiteFi","105b32c0"
".__dt__11WorshipSiteFv","105b3620"
".__ct__11WorshipSiteFRC9MapCoordsPC16GWorshipSiteInfoP7CitadelUlPC10GTribeInfofffi","105b37f0"
".Clear__46LHFastPointer<29LHLinkedNode<P12TownArtifact>>Fv","105b3a00"
".GetInfo__16GWorshipSiteInfoFv","105b3bd0"
".GetBaseInfo__16GWorshipSiteInfoFRUl","105b3c70"
".GetInteractPos__11WorshipSiteFv","105b3d20"
".RemoveDance__11WorshipSiteFv","105b3d80"
".InteractsWithPhysicsObjects__11WorshipSiteFv","105b3dc0"
".GetAbodeType__11WorshipSiteFv","105b3e10"
".IsSuitableForCreatureAction__11WorshipSiteFv","105b3e50"
".IsWorshipSite__11WorshipSiteFv","105b3ea0"
".IsWorshipSite__11WorshipSiteFP8Creature","105b3ee0"
".GetWorshipSite__11WorshipSiteFv","105b3f30"
".GetMesh__11WorshipSiteCFv","105b3f70"
".GetSaveType__11WorshipSiteFv","105b3fc0"
".GetDebugText__11WorshipSiteFv","105b4000"
".GetInfo__23GWorshipSiteUpgradeInfoFv","105b40d0"
".__dt__23GWorshipSiteUpgradeInfoFv","105b4170"
".GetBaseInfo__23GWorshipSiteUpgradeInfoFRUl","105b4210"
".GetWorshipSpellIcon__16WorshipSpellIconFv","105b4280"
".IsEffectReceiver__16WorshipSpellIconFP12EffectValues","105b42c0"
".GetPercentForDrawBuilding__16WorshipSpellIconFv","105b4310"
".SaveObject__16WorshipSpellIconFR8LHOSFileRC9MapCoords","105b4360"
".ApplyEffect__16WorshipSpellIconFR12EffectValuesi","105b43b0"
".GetSaveType__16WorshipSpellIconFv","105b4400"
".GetDebugText__16WorshipSpellIconFv","105b4440"
".GetChargeUpSpeedDesire__16WorshipSpellIconFv","105b4480"
".GetNumGameTurnsToCreate__16WorshipSpellIconFv","105b4590"
".Load__16WorshipSpellIconFR10GameOSFile","105b4690"
".Save__16WorshipSpellIconFR10GameOSFile","105b4bc0"
".StopRemoveFromPlayer__16WorshipSpellIconFv","105b4ff0"
".IsBuilt__16WorshipSpellIconFv","105b5080"
".GetPower__16WorshipSpellIconFv","105b5120"
".GetChantNeededForSpellSeed__16WorshipSpellIconFv","105b51d0"
".RemoveFromChantStore__16WorshipSpellIconFf","105b5270"
".AddToChantStore__16WorshipSpellIconFf","105b52d0"
".ReturnAllChantsToWorshipSite__16WorshipSpellIconFv","105b5380"
".GetChantStore__16WorshipSpellIconCFv","105b5430"
".UseCreateChants__16WorshipSpellIconFP9SpellSeed","105b5470"
".AddChantsToSeedOnSeedCreation__16WorshipSpellIconFP9SpellSeed","105b5550"
".GetBuildingObject__16WorshipSpellIconFv","105b55c0"
".GetSpellIconPlacementIndex__16WorshipSpellIconFv","105b5670"
".RequestSpellPowerUp__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPE","105b56c0"
".ValidForRequestSpellPowerUp__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPE","105b57a0"
".ValidForRequestSpell__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPEb","105b58a0"
".RequestSpell__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPEb","105b59a0"
".ValidForStartCharge__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPEb","105b5aa0"
".StartCharge__16WorshipSpellIconFP16GInterfaceStatus13POWER_UP_TYPEb","105b5bf0"
".CancelCharge__16WorshipSpellIconFP16GInterfaceStatus","105b5d20"
".ValidForPutFullyChargedPowerUpSeedInHand__16WorshipSpellIconFP16GInterfaceStatus","105b5de0"
".PutFullyChargedPowerUpSeedInHand__16WorshipSpellIconFP16GInterfaceStatus","105b5ee0"
".ActualInterfaceTap__16WorshipSpellIconFP16GInterfaceStatus","105b5fe0"
".GetChantRequiredForSpellSeed__16WorshipSpellIconFv","105b60f0"
".RemoveSpell__16WorshipSpellIconFP9SpellSeed","105b6190"
".AddSpell__16WorshipSpellIconFP9SpellSeed","105b63e0"
".UpdateSpellInfo__16WorshipSpellIconFP5SpellP15PSysProcessInfo","105b64c0"
".MaintainSpell__16WorshipSpellIconFP5Spellf","105b6580"
".IsCharging__16WorshipSpellIconFP16GInterfaceStatus","105b6660"
".GetSpellChargingFraction__16WorshipSpellIconFP16GInterfaceStatus","105b66d0"
".GetTurnChargingStarted__16WorshipSpellIconFv","105b6780"
".PlayFullyChargedSoundFX__16WorshipSpellIconFv","105b67d0"
".GetHeldSpellSeed__16WorshipSpellIconFv","105b6990"
".Process__16WorshipSpellIconFv","105b6a70"
".UpdateGraphicsWithPULevels__16WorshipSpellIconFv","105b6bf0"
".Create__16WorshipSpellIconFRC9MapCoordsPC14GSpellIconInfoPC14GSpellSeedInfoP11WorshipSitesfi","105b6cf0"
".CallVirtualFunctionsForCreation__16WorshipSpellIconFRC9MapCoords","105b6e40"
".ToBeDeleted__16WorshipSpellIconFi","105b6ed0"
".__dt__16WorshipSpellIconFv","105b6fb0"
".__ct__16WorshipSpellIconFRC9MapCoordsPC14GSpellIconInfoPC14GSpellSeedInfoP11WorshipSitesfi","105b7070"
".__ct__16WorshipSpellIconFv","105b7380"
".__dt__12WorshipTotemFv","105b74d0"
".IsSpellSeedReturnPoint__12WorshipTotemCFv","105b7570"
".IsEffectReceiver__12WorshipTotemFP12EffectValues","105b75c0"
".SetSpecularColor__12WorshipTotemFUl","105b7610"
".GetSpecularColor__12WorshipTotemFv","105b7650"
".Get3DType__12WorshipTotemFv","105b7690"
".IsSacrificeAltar__12WorshipTotemFv","105b76e0"
".GetSaveType__12WorshipTotemFv","105b7720"
".GetDebugText__12WorshipTotemFv","105b7760"
".DiscipleInHandNear__12WorshipTotemFR8VillagerR16GInterfaceStatus","105b77a0"
".Save__12WorshipTotemFR10GameOSFile","105b7820"
".Load__12WorshipTotemFR10GameOSFile","105b7910"
".ResolveLoad__12WorshipTotemFv","105b7a00"
".DrawMagicSystem__12WorshipTotemFv","105b7a50"
".GetOverloadedValue__11WorshipSiteFv","105b7ed0"
".GetPSysPower__12WorshipTotemCFv","105b8160"
".CallVirtualFunctionsForCreation__12WorshipTotemFRC9MapCoords","105b81d0"
".CalculatePeopleHidingIndicator__12WorshipTotemFv","105b8240"
".CalculateDesireForRest__12WorshipTotemFv","105b82c0"
".CalculateDesireForFood__12WorshipTotemFv","105b8330"
".GetMesh__12WorshipTotemCFv","105b83a0"
".GetInfo__12WorshipTotemCFv","105b8400"
".Create__12WorshipTotemFP11WorshipSite","105b8440"
".ToBeDeleted__12WorshipTotemFi","105b8520"
".__ct__12WorshipTotemFP11WorshipSite","105b8640"
".__ct__12WorshipTotemFv","105b87c0"
".Serialise__17GestureSystemDataFP8LHOSFilei","105b8900"
".USwap32<f>__13SamsUtilitiesFf","105b8fa0"
".GetArrivePos__13MultiMapFixedFv","105b8ff0"
".CalculateRatio__17GestureSystemDataFP9LHRegionF","105b9060"
".Built__5AbodeFv","105b9180"
".Repaired__5AbodeFv","105b9280"
".AddSample__17GestureSystemDataFP17GestureSampleBase","105b9310"
".IsTooCrowded__5AbodeFv","105b93c0"
".Close__5GGameFv","105b94a0"
".CanESCOut__10HistoryBoxFv","105b9780"
".WantsMouseControl__10HistoryBoxFv","105b97c0"
".WantsKeyControl__10HistoryBoxFv","105b98b0"
".Callback__10HistoryBoxFiP8SetupBoxP12SetupControlii","105b98f0"
".InitControls__10HistoryBoxFv","105b9a20"
".Destroy__10HistoryBoxFv","105b9a60"
".Init__10HistoryBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105b9ac0"
".JustDoABox__8FrontEndFP13DialogBoxBase","105b9c50"
".JustDoSkirmishGameBox__8FrontEndFv","105ba050"
".Callback__15SkirmishGameBoxFiP8SetupBoxP12SetupControlii","105ba0b0"
".InitControls__15SkirmishGameBoxFv","105ba3e0"
".Destroy__15SkirmishGameBoxFv","105ba740"
".AddLine__15SkirmishGameBoxFPwPw","105ba7a0"
".Init__15SkirmishGameBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105baab0"
".Callback__12StartGameBoxFiP8SetupBoxP12SetupControlii","105bac50"
".InitControls__12StartGameBoxFv","105bad90"
".Destroy__12StartGameBoxFv","105bae10"
".Init__12StartGameBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105bae70"
".ControlCallback__7SkipBoxFiP8SetupBoxP12SetupControlii","105bb020"
".InitControls__7SkipBoxFv","105bb270"
".Destroy__7SkipBoxFv","105bb330"
".Init__7SkipBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105bb390"
".GetTextL__17HelpTextDataPatchFUl","105bb610"
".ControlCallback__5CDBoxFiP8SetupBoxP12SetupControlii","105bb670"
".InitControls__5CDBoxFv","105bb850"
".Destroy__5CDBoxFv","105bb910"
".Init__5CDBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105bb960"
".ControlCallback__12TattooEditorFiP8SetupBoxP12SetupControlii","105bbc30"
".InitControls__12TattooEditorFv","105bc900"
".SetC3D__12TattooEditorFP12LH3DCreature","105bc9c0"
".UpdateC3D__12TattooEditorFv","105bccc0"
".DrawC3D__12TattooEditorFv","105bd400"
".CreateFakeCreature__12TattooEditorFv","105bd6c0"
".Destroy__12TattooEditorFv","105bda80"
".Init__12TattooEditorFUlUlPFiP8SetupBoxP12SetupControlii_v","105bdae0"
".ControlCallback__8LoginBoxFiP8SetupBoxP12SetupControlii","105bddd0"
".wcsstr__3stdFPwPCw","105be500"
".GetSelected__9SetupListFv","105be550"
".InitControls__8LoginBoxFv","105be590"
".Destroy__8LoginBoxFv","105beb30"
".Init__8LoginBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105beb60"
".DoLogin__8LoginBoxFv","105bf250"
".UpdateRegistrySettings__8LoginBoxFv","105bfa30"
".__ct__8LoginBoxFv","105bfb70"
".ControlCallback__8MainMenuFiP8SetupBoxP12SetupControlii","105bfbe0"
".AreWeAllowedToReopen__8MainMenuFv","105bfec0"
".InitControls__8MainMenuFv","105bff40"
".Destroy__8MainMenuFv","105c05a0"
".Init__8MainMenuFUlUlPFiP8SetupBoxP12SetupControlii_v","105c0610"
".ControlCallback__13ProfileEditorFiP8SetupBoxP12SetupControlii","105c0e70"
".MakeCloseBox__13ProfileEditorFv","105c1a30"
".MakeRestartBox__13ProfileEditorFv","105c1ae0"
".RebuildList__13ProfileEditorFv","105c1b70"
".UpdateCurrentProfile__13ProfileEditorFv","105c1e20"
".InitControls__13ProfileEditorFv","105c2140"
".UpdateEditableControls__13ProfileEditorFv","105c2280"
".UpdateTattooEdit__13ProfileEditorFv","105c2350"
".Destroy__13ProfileEditorFv","105c2500"
".Init__13ProfileEditorFUlUlPFiP8SetupBoxP12SetupControlii_v","105c2560"
".ControlCallback__11RegisterBoxFiP8SetupBoxP12SetupControlii","105c29c0"
".InitControls__11RegisterBoxFv","105c2bd0"
".Destroy__11RegisterBoxFv","105c2cd0"
".Init__11RegisterBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105c2d30"
".ControlCallback__15EditingDebugBoxFiP8SetupBoxP12SetupControlii","105c3020"
".InitControls__15EditingDebugBoxFv","105c3130"
".Destroy__15EditingDebugBoxFv","105c31f0"
".Init__15EditingDebugBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105c3250"
".InitControls__10LoadingBoxFv","105c3450"
".Destroy__10LoadingBoxFv","105c3490"
".Init__10LoadingBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105c34f0"
".ControlCallback__13NewProfileBoxFiP8SetupBoxP12SetupControlii","105c3570"
".InitControls__13NewProfileBoxFv","105c3890"
".Destroy__13NewProfileBoxFv","105c39d0"
".Init__13NewProfileBoxFUlUlPFiP8SetupBoxP12SetupControlii_v","105c3a30"
".JustDoNewProfileBox__8FrontEndFv","105c3cf0"
".Render__6PlasmaFi","105c3d50"
".Init__6PlasmaFv","105c4040"
".Close__8FrontEndFv","105c4440"
".SetCursorOff__8FrontEndFv","105c4790"
".SetCursorOn__8FrontEndFv","105c47d0"
".DrawMouse__8FrontEndFv","105c4840"
".Init__8FrontEndFv","105c4d10"
".ControlCallback__10ChannelBoxFiP8SetupBoxP12SetupControlii","105c54a0"
".ControlCallback__15SkirmishGameBoxFiP8SetupBoxP12SetupControlii","105c5550"
